,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2021-07-06,632.1367831313343,517.6499264495421,733.1157699349083,632.1367831313343,632.1367831313343,-3.6177922643720475,-3.6177922643720475,-3.6177922643720475,-3.6177922643720475,-3.6177922643720475,-3.6177922643720475,0.0,0.0,0.0,628.5189908669622
11,2021-07-07,634.6888466909814,520.5602120415776,745.4376677311423,634.6888466909814,634.6888466909814,-0.73379704170642,-0.73379704170642,-0.73379704170642,-0.73379704170642,-0.73379704170642,-0.73379704170642,0.0,0.0,0.0,633.955049649275
12,2021-07-08,637.2409102506285,515.8561824236673,752.4541779803608,637.2409102506285,637.2409102506285,-8.669034871702674,-8.669034871702674,-8.669034871702674,-8.669034871702674,-8.669034871702674,-8.669034871702674,0.0,0.0,0.0,628.5718753789258
13,2021-07-09,639.7929738102756,507.78575308749663,737.7578126569933,639.7929738102756,639.7929738102756,-14.203283682418972,-14.203283682418972,-14.203283682418972,-14.203283682418972,-14.203283682418972,-14.203283682418972,0.0,0.0,0.0,625.5896901278567
14,2021-07-12,647.4491644892169,538.2493177363152,759.9655736794291,647.4491644892169,647.4491644892169,1.8089560455547942,1.8089560455547942,1.8089560455547942,1.8089560455547942,1.8089560455547942,1.8089560455547942,0.0,0.0,0.0,649.2581205347717
15,2021-07-13,650.0012280488639,531.850686905149,759.1499719916172,650.0012280488639,650.0012280488639,-3.6177922643630245,-3.6177922643630245,-3.6177922643630245,-3.6177922643630245,-3.6177922643630245,-3.6177922643630245,0.0,0.0,0.0,646.3834357845009
16,2021-07-14,652.553291608511,537.0046639886615,760.5782276193811,652.553291608511,652.553291608511,-0.7337970416981101,-0.7337970416981101,-0.7337970416981101,-0.7337970416981101,-0.7337970416981101,-0.7337970416981101,0.0,0.0,0.0,651.8194945668129
17,2021-07-15,655.1053554322137,541.1519665147384,759.6458720777035,655.1053554322137,655.1053554322137,-8.669034871675203,-8.669034871675203,-8.669034871675203,-8.669034871675203,-8.669034871675203,-8.669034871675203,0.0,0.0,0.0,646.4363205605385
18,2021-07-16,657.6574192559162,530.3096587230064,768.0975962285839,657.6574192559162,657.6574192559162,-14.203283682419192,-14.203283682419192,-14.203283682419192,-14.203283682419192,-14.203283682419192,-14.203283682419192,0.0,0.0,0.0,643.4541355734971
19,2021-07-19,665.313610727024,549.7103863599887,774.3221279619358,665.313610727024,665.313610727024,1.808956045595099,1.808956045595099,1.808956045595099,1.808956045595099,1.808956045595099,1.808956045595099,0.0,0.0,0.0,667.122566772619
20,2021-07-20,667.8656745507266,547.5033985329878,780.5364982380631,667.8656745507266,667.8656745507266,-3.6177922643760927,-3.6177922643760927,-3.6177922643760927,-3.6177922643760927,-3.6177922643760927,-3.6177922643760927,0.0,0.0,0.0,664.2478822863504
21,2021-07-21,670.4177383744291,557.1197307097037,786.3984366845247,670.4177383744291,670.4177383744291,-0.7337970417059246,-0.7337970417059246,-0.7337970417059246,-0.7337970417059246,-0.7337970417059246,-0.7337970417059246,0.0,0.0,0.0,669.6839413327232
22,2021-07-22,672.9698021981318,550.0978581208489,768.686498415472,672.9698021981318,672.9698021981318,-8.669034871696958,-8.669034871696958,-8.669034871696958,-8.669034871696958,-8.669034871696958,-8.669034871696958,0.0,0.0,0.0,664.3007673264349
